idea_id,day,source,ticker,setup,side,tier,score,score_band,entry_type,entry,stop,target,shares,rr,first_seen,last_seen,outcome,result_r,mfe_r,mae_r,current_r,fill_time,exit_time,last_px,spy_regime,relative_volume_today,obv_state,notes
103d347b99f44e6c,2026-09-17,live_state_lookup,ARWR,BULL_BOUNCE_PENDING,LONG,CONVICTION,97.4,90+,MARKET,66.5,60.87,76.42,17,1.76,2026-09-17T04:02:37,2026-09-17T06:29:32,NOT_EVALUATED,,,,,,,,FAVORABLE,3.059,FALLING,MARKET BUY @ ~$66.50 (CONVICTION score 97). Stop $60.87. Anchor: daily 233tk @ $62.34.
9e4392dedf4f8597,2026-09-17,live_state_lookup,DFNS,BULL_BOUNCE_PENDING,LONG,CONVICTION,94.8,90+,MARKET,7.51,7.13,8.09,266,1.54,2026-09-17T04:04:21,2026-09-17T07:06:44,NOT_EVALUATED,,,,,,,,FAVORABLE,0.33,NEUTRAL,MARKET BUY @ ~$7.51 (CONVICTION score 95). Stop $7.13. Anchor: weekly 181tk @ $6.05.
a2170db55ef41922,2026-09-17,live_state_lookup,PTC,BULL_BOUNCE_PENDING,LONG,CONVICTION,94.1,90+,MARKET,127.41,124.58,139.84,14,4.39,2026-09-17T04:03:34,2026-09-17T12:16:04,NOT_EVALUATED,,,,,,,,FAVORABLE,0.439,FALLING,MARKET BUY @ ~$131.46 (CONVICTION score 94). Stop $124.58. Anchor: daily 224tk @ $126.32.
4d633346ea0c4652,2026-09-17,live_state_lookup,ASAN,BULL_BOUNCE_PENDING,LONG,CONVICTION,90.5,90+,MARKET,9.66,9.48,10.66,103,5.56,2026-09-17T04:04:24,2026-09-17T12:16:04,NOT_EVALUATED,,,,,,,,FAVORABLE,2.02,RISING,MARKET BUY @ ~$9.69 (CONVICTION score 91). Stop $8.73. Anchor: weekly 42tk @ $8.97.
34a81be7c8bdba40,2026-09-17,live_state_lookup,CCTG,DOUBLE_REJECTION_LONG,LONG,CONVICTION,90.0,90+,MARKET,0.54,0.53,0.58,15135,4.0,2026-09-17T06:31:15,2026-09-17T12:16:04,NOT_EVALUATED,,,,,,,,FAVORABLE,0.146,NEUTRAL,"DOUBLE BOUNCE: daily DESC channel lower rail + 10m bull gap ceiling stacked @ $0.55. Long $0.55, stop $0.54, target next gap $0.58."
53dce49f6e048a17,2026-09-17,live_state_lookup,NXT,BULL_BOUNCE_CONFIRMED,LONG,CONVICTION,89.0,80-89,LIMIT,81.9,79.1,91.0,35,3.25,2026-09-17T11:34:08,2026-09-17T12:16:04,NOT_EVALUATED,,,,,,,,FAVORABLE,0.65,RISING,"Channel: 10m ASC, rails $77.77-$78.36. Recent low $80.15 → now $81.90 (+2.2%)"
2b83de0994436492,2026-09-17,live_state_lookup,FLUT,BEAR_REJECTION_PENDING,SHORT,CONVICTION,88.7,80-89,LIMIT,97.7,105.48,92.82,12,0.63,2026-09-17T04:02:48,2026-09-17T12:16:04,NOT_EVALUATED,,,,,,,,FAVORABLE,1.399,FALLING,LIMIT SHORT @ $97.70 on rally (0.1% above current $97.56). Stop $105.48. Anchor: daily 726tk bear.
7f2b860e917aa9dc,2026-09-17,live_state_lookup,RXT,CHANNEL_GAP_BREAKOUT_LONG,LONG,CONVICTION,86.0,80-89,LIMIT,3.67,3.53,3.92,672,1.65,2026-09-17T09:40:50,2026-09-17T09:39:06,NOT_EVALUATED,,,,,,,,FAVORABLE,0.785,RISING,"CHANNEL-GAP BREAKOUT: ASC 5m channel projecting into 45m gap floor @ $3.75 (~1d). Long $3.67, target $3.92."
8d3a3d0bf1ec4c58,2026-09-17,live_state_lookup,NXT,BULL_BOUNCE_PENDING,LONG,CONVICTION,85.7,80-89,LIMIT,76.93,72.43,85.79,22,1.97,2026-09-17T04:03:07,2026-09-17T12:16:04,NOT_EVALUATED,,,,,,,,FAVORABLE,1.129,RISING,LIMIT BUY @ $76.93 (2% pullback cap; anchor at $73.60 too far). Stop $72.43. Anchor: weekly 108tk.
cc91cd295ff0d8aa,2026-09-17,live_state_lookup,GRAL,BULL_BOUNCE_PENDING,LONG,CONVICTION,85.6,80-89,STOP,78.94,73.16,82.89,17,0.68,2026-09-17T04:03:26,2026-09-17T09:28:35,NOT_EVALUATED,,,,,,,,FAVORABLE,2.163,FALLING,"BUY-STOP @ $78.94 (above today's high $78.86). Stop $73.16 (1.5xATR). Score 86, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
f52aa33c6d1bf93f,2026-09-17,live_state_lookup,OLLI,BULL_BOUNCE_PENDING,LONG,CONVICTION,85.6,80-89,STOP,77.2,71.8,81.06,18,0.71,2026-09-17T04:03:19,2026-09-17T07:36:25,NOT_EVALUATED,,,,,,,,FAVORABLE,0.98,RISING,"BUY-STOP @ $77.20 (above today's high $77.12). Stop $71.8 (1.5xATR). Score 86, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
71c1f2048cfb057b,2026-09-17,live_state_lookup,PTC,BULL_BOUNCE_PENDING,LONG,CONVICTION,85.2,80-89,STOP,127.41,124.58,139.84,14,4.39,2026-09-17T04:03:34,2026-09-17T08:03:38,NOT_EVALUATED,,,,,,,,FAVORABLE,0.014,FALLING,"BUY-STOP @ $131.43 (above today's high $131.29). Stop $124.58 (1.5xATR). Score 85, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
e4268bd38af2ede0,2026-09-17,live_state_lookup,LSCC,BULL_BOUNCE_PENDING,LONG,CONVICTION,85.2,80-89,LIMIT,105.94,96.36,121.13,10,1.58,2026-09-17T04:03:33,2026-09-17T12:16:04,NOT_EVALUATED,,,,,,,,FAVORABLE,1.021,FALLING,LIMIT BUY @ $105.94 (2% pullback cap; anchor at $100.48 too far). Stop $96.36. Anchor: daily 729tk.
3d68313d1fe109ee,2026-09-17,live_state_lookup,ALK,BEAR_REJECTION_PENDING,SHORT,CONVICTION,85.0,80-89,LIMIT,40.0,41.37,36.83,73,2.32,2026-09-17T04:03:01,2026-09-17T12:16:04,NOT_EVALUATED,,,,,,,,FAVORABLE,1.089,FALLING,LIMIT SHORT @ $40.00 on rally (0.9% above current $39.65). Stop $41.37. Anchor: weekly 116tk bear.
3489a4a8876c2aa6,2026-09-17,live_state_lookup,ARWR,BULL_BOUNCE_PENDING,LONG,CONVICTION,84.4,80-89,LIMIT,66.5,60.87,76.42,23,1.76,2026-09-17T04:02:37,2026-09-17T10:15:05,NOT_EVALUATED,,,,,,,,FAVORABLE,0.07,FALLING,LIMIT BUY @ $65.17 (2% pullback cap; anchor at $62.34 too far). Stop $60.87. Anchor: daily 233tk.
debab81daef17a73,2026-09-17,live_state_lookup,CHTR,BULL_BOUNCE_PENDING,LONG,CONVICTION,83.1,80-89,LIMIT,135.19,132.97,151.94,46,7.55,2026-09-17T04:03:12,2026-09-17T12:16:04,NOT_EVALUATED,,,,,,,,FAVORABLE,0.253,FALLING,LIMIT BUY @ $132.60 on pullback (1.2% below current $135.14). Stop $130.44. Anchor: daily 197tk.
7c680188f9897996,2026-09-17,live_state_lookup,ORKT,BULL_BOUNCE_CONFIRMED,LONG,CONVICTION,83.0,80-89,LIMIT,1.02,0.95,1.08,1253,0.64,2026-09-17T04:04:07,2026-09-17T09:54:33,NOT_EVALUATED,,,,,,,,FAVORABLE,0.438,RISING,"Channel: 30m ASC, rails $0.97-$1.05. Recent low $0.99 → now $1.02 (+3.5%)"
